timestamp,uav_id,d_to_sink,link_up
4.3,13,100.0513,1
4.3,14,162.8535,1
4.3,15,93.0026,1
4.3,16,109.7923,1
4.3,17,149.6886,1
4.3,18,220.2431,0
4.3,19,126.8705,1
4.3,20,167.7966,1
4.3,21,137.9585,1
4.3,22,183.73,1
4.3,23,197.8737,1
4.3,24,262.8295,0
4.3,25,179.6785,1
4.3,26,198.3803,1
4.3,27,183.5318,1
4.3,28,207.1328,0
4.3,29,94.6857,1
4.3,30,187.6181,1
4.3,31,125.8276,1
4.3,32,98.6844,1
4.3,33,219.1243,0
4.3,34,207.0736,0
4.3,35,268.9334,0
4.3,36,56.5171,1
4.3,37,151.3645,1
4.3,38,172.3975,1
4.3,39,223.1799,0
4.3,40,182.6861,1
4.3,41,115.0506,1
4.3,42,109.695,1
4.3,43,143.3606,1
4.3,44,165.7556,1
4.3,45,177.8662,1
4.3,46,179.9718,1
4.3,47,209.7891,0
4.3,48,220.9609,0
4.3,49,192.8337,1
4.4,0,154.4157,1
4.4,1,207.146,0
4.4,2,160.0212,1
4.4,3,82.2727,1
4.4,4,74.1642,1
4.4,5,77.8087,1
4.4,6,169.6977,1
4.4,7,152.3048,1
4.4,8,245.0018,0
4.4,9,169.0493,1
4.4,10,131.495,1
4.4,11,200.3163,0
4.4,12,177.765,1
4.4,13,100.6514,1
4.4,14,161.7937,1
4.4,15,92.9402,1
4.4,16,109.0002,1
4.4,17,150.266,1
4.4,18,220.9164,0
4.4,19,128.2559,1
4.4,20,166.9719,1
4.4,21,137.1165,1
4.4,22,184.1412,1
4.4,23,197.1202,1
4.4,24,260.317,0
4.4,25,180.0363,1
4.4,26,198.3701,1
4.4,27,183.2983,1
4.4,28,206.8052,0
4.4,29,94.2404,1
4.4,30,187.4653,1
4.4,31,126.2349,1
4.4,32,98.2033,1
4.4,33,218.4291,0
4.4,34,207.2352,0
4.4,35,268.0758,0
4.4,36,56.8732,1
4.4,37,153.1106,1
4.4,38,172.1293,1
4.4,39,221.2638,0
4.4,40,181.3222,1
4.4,41,113.7622,1
4.4,42,111.3676,1
4.4,43,142.8139,1
4.4,44,164.5864,1
4.4,45,176.497,1
4.4,46,179.5749,1
4.4,47,208.8794,0
4.4,48,220.4499,0
4.4,49,192.676,1
4.5,0,152.7751,1
4.5,1,208.595,0
4.5,2,158.1118,1
4.5,3,83.7153,1
4.5,4,73.8042,1
4.5,5,76.1819,1
4.5,6,167.0863,1
4.5,7,152.3667,1
4.5,8,244.7861,0
4.5,9,169.2954,1
4.5,10,132.6189,1
4.5,11,197.3809,1
4.5,12,178.0223,1
4.5,13,101.2421,1
4.5,14,163.1848,1
4.5,15,92.4289,1
4.5,16,109.5668,1
4.5,17,150.9422,1
4.5,18,222.6041,0
4.5,19,126.625,1
4.5,20,168.5946,1
4.5,21,138.5496,1
4.5,22,184.2464,1
4.5,23,200.238,0
4.5,24,260.3512,0
4.5,25,180.1126,1
4.5,26,199.0494,1
4.5,27,183.0791,1
4.5,28,207.398,0
4.5,29,94.485,1
4.5,30,185.7579,1
4.5,31,126.2297,1
4.5,32,98.1458,1
4.5,33,217.354,0
4.5,34,207.2852,0
4.5,35,268.4316,0
4.5,36,57.3174,1
4.5,37,151.7342,1
4.5,38,171.6478,1
4.5,39,223.2149,0
4.5,40,180.0365,1
4.5,41,113.2596,1
4.5,42,111.5424,1
4.5,43,142.8299,1
4.5,44,162.1165,1
4.5,45,175.6209,1
4.5,46,179.9902,1
4.5,47,210.2018,0
4.5,48,220.1096,0
4.5,49,192.2341,1
4.6,0,154.1888,1
4.6,1,207.9767,0
4.6,2,157.0298,1
4.6,3,84.4882,1
4.6,4,74.0411,1
4.6,5,77.5168,1
4.6,6,167.7602,1
4.6,7,154.7972,1
4.6,8,244.7701,0
4.6,9,170.5625,1
4.6,10,133.5743,1
4.6,11,198.8173,1
4.6,12,179.2056,1
4.6,13,100.8641,1
4.6,14,163.2499,1
4.6,15,92.0532,1
4.6,16,108.5998,1
4.6,17,151.3364,1
4.6,18,225.4418,0
4.6,19,128.8249,1
4.6,20,170.4248,1
4.6,21,138.1704,1
4.6,22,186.7666,1
4.6,23,202.7611,0
4.6,24,261.0543,0
4.6,25,180.4679,1
4.6,26,197.8818,1
4.6,27,183.0321,1
4.6,28,208.0603,0
4.6,29,94.2745,1
4.6,30,186.5681,1
4.6,31,126.5577,1
4.6,32,99.5772,1
4.6,33,218.3466,0
4.6,34,207.5478,0
4.6,35,268.6333,0
4.6,36,57.1417,1
4.6,37,150.413,1
4.6,38,170.6613,1
4.6,39,223.0343,0
4.6,40,179.6377,1
4.6,41,113.131,1
4.6,42,111.5212,1
4.6,43,143.3687,1
4.6,44,162.9488,1
4.6,45,173.7692,1
4.6,46,178.979,1
4.6,47,211.4189,0
4.6,48,219.1595,0
4.6,49,192.7548,1
4.7,0,156.025,1
4.7,1,208.0199,0
4.7,2,155.3994,1
4.7,3,84.5495,1
4.7,4,74.5882,1
4.7,5,78.9139,1
4.7,6,167.6524,1
4.7,7,152.8237,1
4.7,8,245.5081,0
4.7,9,170.1803,1
4.7,10,132.889,1
4.7,11,198.9561,1
4.7,12,178.8114,1
4.7,13,101.1917,1
4.7,14,162.5071,1
4.7,15,92.1022,1
4.7,16,109.1876,1
4.7,17,151.7777,1
4.7,18,225.3943,0
4.7,19,129.7911,1
4.7,20,171.3193,1
4.7,21,137.8599,1
4.7,22,184.1688,1
4.7,23,202.6839,0
4.7,24,262.7084,0
4.7,25,180.4998,1
4.7,26,196.3559,1
4.7,27,183.0776,1
4.7,28,208.6576,0
4.7,29,94.2072,1
4.7,30,187.4832,1
4.7,31,128.3257,1
4.7,32,100.397,1
4.7,33,218.0276,0
4.7,34,208.8634,0
4.7,35,267.6982,0
4.7,36,57.5471,1
4.7,37,151.4453,1
4.7,38,170.9801,1
4.7,39,222.4141,0
4.7,40,179.5451,1
4.7,41,112.4271,1
4.7,42,113.2564,1
4.7,43,142.3024,1
4.7,44,165.6351,1
4.7,45,175.2114,1
4.7,46,179.8664,1
4.7,47,211.8242,0
4.7,48,221.3074,0
4.7,49,193.5486,1
4.8,0,155.4802,1
4.8,1,209.2841,0
4.8,2,158.227,1
4.8,3,83.7998,1
4.8,4,74.0473,1
4.8,5,79.3277,1
4.8,6,169.2206,1
4.8,7,155.6507,1
4.8,8,246.2688,0
4.8,9,170.377,1
4.8,10,132.2198,1
4.8,11,199.7335,1
4.8,12,177.1035,1
4.8,13,102.9155,1
4.8,14,162.1078,1
4.8,15,92.0849,1
4.8,16,111.1841,1
4.8,17,152.3042,1
4.8,18,227.7427,0
4.8,19,131.1374,1
4.8,20,170.1921,1
4.8,21,137.7602,1
4.8,22,186.0281,1
4.8,23,205.8328,0
4.8,24,262.7724,0
4.8,25,181.1012,1
4.8,26,197.1721,1
4.8,27,182.8199,1
4.8,28,209.347,0
4.8,29,93.1924,1
4.8,30,186.6719,1
4.8,31,127.0082,1
4.8,32,99.3484,1
4.8,33,218.4306,0
4.8,34,209.4194,0
4.8,35,266.7514,0
4.8,36,57.0674,1
4.8,37,149.8197,1
4.8,38,170.9312,1
4.8,39,224.1595,0
4.8,40,178.5538,1
4.8,41,110.6687,1
4.8,42,113.9319,1
4.8,43,142.7741,1
4.8,44,165.6262,1
4.8,45,173.7142,1
4.8,46,178.7288,1
4.8,47,211.8632,0
4.8,48,220.021,0
4.8,49,193.5633,1
4.9,0,157.8388,1
4.9,1,209.1395,0
4.9,2,157.5153,1
4.9,3,85.1138,1
4.9,4,74.2706,1
4.9,5,78.6586,1
4.9,6,166.9445,1
4.9,7,153.7686,1
4.9,8,246.9094,0
4.9,9,169.6851,1
4.9,10,132.097,1
4.9,11,200.5734,0
4.9,12,177.831,1
4.9,13,103.231,1
4.9,14,160.5974,1
4.9,15,91.395,1
4.9,16,112.9338,1
4.9,17,152.4872,1
4.9,18,226.7843,0
4.9,19,132.7716,1
4.9,20,172.2339,1
4.9,21,137.5652,1
4.9,22,185.4789,1
4.9,23,206.1697,0
4.9,24,264.1852,0
4.9,25,181.0007,1
4.9,26,197.639,1
4.9,27,182.7392,1
4.9,28,209.4153,0
4.9,29,92.2432,1
4.9,30,184.9597,1
4.9,31,124.9575,1
4.9,32,99.2284,1
4.9,33,219.3054,0
4.9,34,209.1158,0
4.9,35,267.0895,0
4.9,36,57.114,1
4.9,37,148.1426,1
4.9,38,170.8724,1
4.9,39,225.213,0
4.9,40,180.239,1
4.9,41,112.8505,1
4.9,42,114.4732,1
4.9,43,142.1281,1
4.9,44,165.659,1
4.9,45,173.5405,1
4.9,46,178.5421,1
4.9,47,212.8152,0
4.9,48,219.3873,0
4.9,49,192.6641,1
5.0,0,157.6655,1
5.0,1,208.7654,0
5.0,2,155.4972,1
5.0,3,86.556,1
5.0,4,73.6358,1
5.0,5,78.297,1
5.0,6,164.5447,1
5.0,7,153.4117,1
5.0,8,246.0914,0
5.0,9,168.681,1
5.0,10,132.3945,1
5.0,11,197.8437,1
5.0,12,177.5577,1
5.0,13,102.9698,1
5.0,14,160.3995,1
5.0,15,91.6046,1
5.0,16,113.5155,1
5.0,17,152.2608,1
5.0,18,226.4271,0
5.0,19,130.4377,1
5.0,20,171.8234,1
5.0,21,138.1685,1
5.0,22,184.1074,1
5.0,23,204.9073,0
5.0,24,265.9353,0
5.0,25,181.334,1
5.0,26,195.8262,1
5.0,27,182.5946,1
5.0,28,208.8306,0
5.0,29,90.926,1
5.0,30,185.501,1
5.0,31,122.954,1
5.0,32,99.3284,1
5.0,33,219.8601,0
5.0,34,209.6402,0
5.0,35,267.418,0
5.0,36,56.7489,1
5.0,37,146.227,1
5.0,38,171.5991,1
5.0,39,227.0317,0
5.0,40,178.728,1
5.0,41,110.7226,1
5.0,42,114.4198,1
5.0,43,141.6104,1
5.0,44,167.1912,1
5.0,45,176.2689,1
5.0,46,178.5061,1
5.0,47,212.094,0
5.0,48,217.5802,0
5.0,49,192.9282,1
5.1,0,156.2043,1
5.1,1,209.0163,0
5.1,2,157.8335,1
5.1,3,86.9743,1
5.1,4,73.4733,1
5.1,5,78.1383,1
5.1,6,167.6549,1
5.1,7,153.4082,1
5.1,8,246.0004,0
5.1,9,168.4449,1
5.1,10,133.7563,1
5.1,11,197.2605,1
5.1,12,176.3623,1
5.1,13,103.7342,1
5.1,14,160.696,1
5.1,15,90.2097,1
5.1,16,113.473,1
5.1,17,152.6055,1
5.1,18,226.537,0
5.1,19,130.1804,1
5.1,20,171.17,1
5.1,21,136.0715,1
5.1,22,183.3795,1
5.1,23,204.8956,0
5.1,24,266.0987,0
5.1,25,181.9854,1
5.1,26,195.6619,1
5.1,27,184.6533,1
5.1,28,208.6122,0
5.1,29,91.7452,1
5.1,30,182.9192,1
5.1,31,124.4241,1
5.1,32,100.2026,1
5.1,33,219.0759,0
5.1,34,209.198,0
5.1,35,267.8039,0
5.1,36,55.3391,1
5.1,37,145.1245,1
5.1,38,172.2988,1
5.1,39,227.0729,0
5.1,40,179.273,1
5.1,41,110.7389,1
5.1,42,112.5723,1
5.1,43,142.8971,1
5.1,44,167.3597,1
5.1,45,176.2967,1
5.1,46,177.8926,1
5.1,47,211.9722,0
5.1,48,219.6234,0
5.1,49,192.6453,1
5.2,0,155.1217,1
5.2,1,207.8954,0
5.2,2,158.3978,1
5.2,3,86.1764,1
5.2,4,73.2661,1
5.2,5,79.6169,1
5.2,6,166.0725,1
5.2,7,154.7113,1
5.2,8,245.4312,0
5.2,9,167.2234,1
5.2,10,134.3923,1
5.2,11,196.1237,1
5.2,12,174.9375,1
5.2,13,105.9418,1
5.2,14,160.2654,1
5.2,15,90.118,1
5.2,16,113.4278,1
5.2,17,150.7369,1
5.2,18,227.3223,0
5.2,19,128.7792,1
5.2,20,171.8811,1
5.2,21,134.375,1
5.2,22,183.9504,1
5.2,23,204.4767,0
5.2,24,266.7807,0
5.2,25,181.6318,1
5.2,26,194.081,1
5.2,27,184.4641,1
5.2,28,209.0083,0
5.2,29,91.6138,1
5.2,30,181.4982,1
5.2,31,123.1421,1
5.2,32,99.6829,1
5.2,33,219.1483,0
5.2,34,209.0016,0
5.2,35,267.4725,0
5.2,36,54.1462,1
5.2,37,142.7002,1
5.2,38,174.1214,1
5.2,39,227.1879,0
5.2,40,179.3015,1
5.2,41,111.3659,1
5.2,42,111.8663,1
5.2,43,142.8259,1
5.2,44,167.1479,1
5.2,45,175.8564,1
5.2,46,177.7226,1
5.2,47,211.6305,0
5.2,48,217.6427,0
5.2,49,191.5525,1
5.3,0,155.4136,1
5.3,1,207.2855,0
5.3,2,157.4281,1
5.3,3,86.0042,1
5.3,4,73.7357,1
5.3,5,79.7494,1
5.3,6,165.9603,1
5.3,7,154.1006,1
5.3,8,246.4096,0
5.3,9,166.5399,1
5.3,10,134.4795,1
5.3,11,195.863,1
5.3,12,173.7325,1
5.3,13,103.6568,1
5.3,14,160.1933,1
5.3,15,89.8579,1
5.3,16,113.8932,1
5.3,17,149.6262,1
5.3,18,226.0375,0
5.3,19,128.542,1
5.3,20,171.1982,1
5.3,21,132.5322,1
5.3,22,184.404,1
5.3,23,204.4672,0
5.3,24,266.8048,0
5.3,25,180.7367,1
5.3,26,192.9524,1
5.3,27,186.9035,1
5.3,28,208.9715,0
5.3,29,92.4519,1
5.3,30,184.1314,1
5.3,31,123.9808,1
5.3,32,98.9876,1
5.3,33,219.265,0
5.3,34,209.1765,0
5.3,35,266.5076,0
5.3,36,56.1674,1
5.3,37,141.6114,1
5.3,38,174.3263,1
5.3,39,228.3933,0
5.3,40,180.0746,1
5.3,41,111.702,1
5.3,42,113.4996,1
5.3,43,140.904,1
5.3,44,168.4612,1
5.3,45,176.3589,1
5.3,46,177.1057,1
5.3,47,211.9214,0
5.3,48,220.0845,0
5.3,49,191.5009,1
5.4,0,154.6252,1
5.4,1,207.752,0
5.4,2,158.1103,1
5.4,3,86.6149,1
5.4,4,73.494,1
5.4,5,77.5685,1
5.4,6,165.5516,1
5.4,7,154.5546,1
5.4,8,246.1815,0
5.4,9,166.6825,1
5.4,10,134.4297,1
5.4,11,195.1921,1
5.4,12,173.5784,1
5.4,13,101.6407,1
5.4,14,159.6765,1
5.4,15,90.5081,1
5.4,16,113.8606,1
5.4,17,149.9526,1
5.4,18,226.6095,0
5.4,19,128.4226,1
5.4,20,171.6976,1
5.4,21,132.4639,1
5.4,22,184.024,1
5.4,23,204.6896,0
5.4,24,267.2196,0
5.4,25,180.5029,1
5.4,26,191.0498,1
5.4,27,188.8139,1
5.4,28,209.6223,0
5.4,29,91.9135,1
5.4,30,184.9062,1
5.4,31,124.4479,1
5.4,32,98.0045,1
5.4,33,219.4766,0
5.4,34,209.5163,0
5.4,35,266.3253,0
5.4,36,53.7549,1
5.4,37,139.5639,1
5.4,38,174.6304,1
5.4,39,228.6326,0
5.4,40,181.2514,1
5.4,41,111.223,1
5.4,42,115.3101,1
5.4,43,140.957,1
5.4,44,169.1095,1
5.4,45,176.3204,1
5.4,46,175.6801,1
5.4,47,211.8129,0
5.4,48,220.0035,0
5.4,49,191.4191,1
5.5,0,152.5642,1
5.5,1,208.8147,0
5.5,2,159.6334,1
5.5,3,86.8199,1
5.5,4,72.9758,1
5.5,5,79.6816,1
5.5,6,162.7265,1
5.5,7,154.9395,1
5.5,8,245.9906,0
5.5,9,165.8012,1
5.5,10,132.8897,1
5.5,11,195.083,1
5.5,12,174.6107,1
5.5,13,101.6578,1
5.5,14,160.1278,1
5.5,15,91.1198,1
5.5,16,113.9687,1
5.5,17,151.4948,1
5.5,18,226.839,0
5.5,19,129.1652,1
5.5,20,171.8159,1
5.5,21,132.108,1
5.5,22,181.6315,1
5.5,23,204.9509,0
5.5,24,266.5624,0
5.5,25,180.1837,1
5.5,26,192.6851,1
5.5,27,190.0416,1
5.5,28,211.3623,0
5.5,29,91.381,1
5.5,30,184.2252,1
5.5,31,122.3364,1
5.5,32,98.2674,1
5.5,33,219.3447,0
5.5,34,208.8838,0
5.5,35,266.8661,0
5.5,36,52.8817,1
5.5,37,140.4009,1
5.5,38,174.1742,1
5.5,39,228.9461,0
5.5,40,181.3449,1
5.5,41,111.7039,1
5.5,42,113.6206,1
5.5,43,138.8495,1
5.5,44,169.6452,1
5.5,45,176.4903,1
5.5,46,176.0308,1
5.5,47,210.9334,0
5.5,48,220.7744,0
5.5,49,190.9756,1
5.6,0,151.487,1
5.6,1,208.6508,0
5.6,2,159.6924,1
5.6,3,86.7909,1
5.6,4,72.5185,1
5.6,5,80.5658,1
5.6,6,165.7894,1
5.6,7,155.7388,1
5.6,8,246.7209,0
5.6,9,165.7303,1
5.6,10,132.9937,1
5.6,11,194.7102,1
5.6,12,176.1041,1
5.6,13,103.6961,1
5.6,14,161.2416,1
5.6,15,91.4992,1
5.6,16,113.9916,1
5.6,17,152.9959,1
5.6,18,226.0732,0
5.6,19,128.1655,1
5.6,20,172.5274,1
5.6,21,132.143,1
5.6,22,179.8618,1
5.6,23,204.4524,0
5.6,24,265.6812,0
5.6,25,180.6406,1
5.6,26,194.0186,1
5.6,27,188.5854,1
5.6,28,212.1737,0
5.6,29,90.8836,1
5.6,30,184.4415,1
5.6,31,121.6231,1
5.6,32,98.9627,1
5.6,33,218.9838,0
5.6,34,209.8567,0
5.6,35,264.5475,0
5.6,36,52.9688,1
5.6,37,138.2106,1
5.6,38,173.4536,1
5.6,39,228.276,0
5.6,40,180.458,1
5.6,41,112.2559,1
5.6,42,115.1778,1
5.6,43,138.914,1
5.6,44,169.4165,1
5.6,45,176.9315,1
5.6,46,175.5845,1
5.6,47,210.8115,0
5.6,48,222.9065,0
5.6,49,190.5798,1
5.7,0,152.5465,1
5.7,1,208.0966,0
5.7,2,159.1973,1
5.7,3,85.9867,1
5.7,4,72.6901,1
5.7,5,82.873,1
5.7,6,168.5401,1
5.7,7,155.2589,1
5.7,8,247.3868,0
5.7,9,165.9283,1
5.7,10,132.2225,1
5.7,11,193.7868,1
5.7,12,176.324,1
5.7,13,101.7933,1
5.7,14,161.7885,1
5.7,15,91.4991,1
5.7,16,113.9845,1
5.7,17,153.0084,1
5.7,18,227.2025,0
5.7,19,128.3493,1
5.7,20,172.5436,1
5.7,21,131.3199,1
5.7,22,180.3639,1
5.7,23,204.2982,0
5.7,24,265.3828,0
5.7,25,180.2796,1
5.7,26,194.5774,1
5.7,27,187.6233,1
5.7,28,211.5907,0
5.7,29,91.3908,1
5.7,30,185.2635,1
5.7,31,124.3333,1
5.7,32,99.1351,1
5.7,33,219.0859,0
5.7,34,210.0093,0
5.7,35,264.5579,0
5.7,36,52.0363,1
5.7,37,138.501,1
5.7,38,171.6709,1
5.7,39,228.8222,0
5.7,40,178.9639,1
5.7,41,112.1719,1
5.7,42,113.1662,1
5.7,43,139.1438,1
5.7,44,170.8036,1
5.7,45,176.7967,1
5.7,46,178.0127,1
5.7,47,210.837,0
5.7,48,222.7787,0
5.7,49,191.5844,1
5.8,0,154.4081,1
5.8,1,208.1461,0
5.8,2,159.8053,1
5.8,3,85.8746,1
5.8,4,72.2812,1
5.8,5,83.3235,1
5.8,6,168.3478,1
5.8,7,155.6725,1
5.8,8,247.7792,0
5.8,9,165.0453,1
5.8,10,132.758,1
5.8,11,193.6135,1
5.8,12,175.3517,1
5.8,13,101.2998,1
5.8,14,161.0039,1
5.8,15,90.8794,1
5.8,16,114.4764,1
5.8,17,151.9558,1
5.8,18,226.9221,0
5.8,19,128.2203,1
5.8,20,172.4755,1
5.8,21,129.1941,1
5.8,22,179.7189,1
5.8,23,203.7989,0
5.8,24,265.4795,0
5.8,25,181.0552,1
5.8,26,196.1117,1
5.8,27,187.2917,1
5.8,28,210.2375,0
5.8,29,91.3129,1
5.8,30,182.9175,1
5.8,31,121.8433,1
5.8,32,99.9687,1
5.8,33,218.3836,0
5.8,34,208.6245,0
5.8,35,265.4474,0
5.8,36,52.2536,1
5.8,37,137.7841,1
5.8,38,172.0551,1
5.8,39,230.0505,0
5.8,40,178.07,1
5.8,41,111.8119,1
5.8,42,114.1172,1
5.8,43,141.2542,1
5.8,44,169.849,1
5.8,45,176.6112,1
5.8,46,176.3663,1
5.8,47,213.0788,0
5.8,48,223.2972,0
5.8,49,190.9265,1
5.9,0,153.8562,1
5.9,1,209.2252,0
5.9,2,157.9136,1
5.9,3,85.8427,1
5.9,4,72.491,1
5.9,5,81.7507,1
5.9,6,169.9892,1
5.9,7,154.8295,1
5.9,8,247.676,0
5.9,9,164.5454,1
5.9,10,133.0371,1
5.9,11,194.3871,1
5.9,12,174.7912,1
5.9,13,102.723,1
5.9,14,161.2039,1
5.9,15,91.5779,1
5.9,16,115.0728,1
5.9,17,154.2737,1
5.9,18,227.0844,0
5.9,19,129.3197,1
5.9,20,171.8763,1
5.9,21,130.0814,1
5.9,22,178.2318,1
5.9,23,203.8961,0
5.9,24,265.8158,0
5.9,25,180.9059,1
5.9,26,198.0291,1
5.9,27,185.923,1
5.9,28,209.5757,0
5.9,29,91.4056,1
5.9,30,182.72,1
5.9,31,124.567,1
5.9,32,100.4624,1
5.9,33,218.9548,0
5.9,34,207.6543,0
5.9,35,265.8855,0
5.9,36,53.0634,1
5.9,37,136.3117,1
5.9,38,173.5078,1
5.9,39,231.2445,0
5.9,40,178.053,1
5.9,41,111.4141,1
5.9,42,114.2364,1
5.9,43,142.5873,1
5.9,44,169.1151,1
5.9,45,176.6796,1
5.9,46,176.6338,1
5.9,47,212.8313,0
5.9,48,224.8155,0
5.9,49,191.002,1
6.0,0,153.3223,1
6.0,1,207.9395,0
6.0,2,157.0657,1
6.0,3,86.1442,1
6.0,4,72.2767,1
6.0,5,80.9416,1
6.0,6,172.8298,1
6.0,7,154.268,1
6.0,8,248.2359,0
6.0,9,164.4601,1
6.0,10,133.3046,1
6.0,11,193.9347,1
6.0,12,174.4053,1
6.0,13,104.1379,1
6.0,14,161.4566,1
6.0,15,91.1118,1
6.0,16,114.4716,1
6.0,17,154.7436,1
6.0,18,225.4377,0
6.0,19,128.0554,1
6.0,20,172.2424,1
6.0,21,128.7134,1
6.0,22,179.1226,1
6.0,23,203.692,0
6.0,24,265.0283,0
6.0,25,181.346,1
6.0,26,197.2293,1
6.0,27,189.0963,1
6.0,28,211.0666,0
6.0,29,90.3717,1
6.0,30,185.0692,1
6.0,31,124.5048,1
6.0,32,100.2531,1
6.0,33,217.9978,0
6.0,34,207.5533,0
6.0,35,268.1999,0
6.0,36,55.5856,1
6.0,37,135.1943,1
6.0,38,173.6825,1
6.0,39,230.6854,0
6.0,40,178.5061,1
6.0,41,111.4852,1
6.0,42,113.1073,1
6.0,43,140.7055,1
6.0,44,168.0312,1
6.0,45,177.082,1
6.0,46,176.8316,1
6.0,47,214.7926,0
6.0,48,223.8334,0
6.0,49,191.1873,1
6.1,0,153.3072,1
6.1,1,206.942,0
6.1,2,157.4406,1
6.1,3,87.4439,1
6.1,4,72.2337,1
6.1,5,82.5465,1
6.1,6,172.8455,1
6.1,7,154.0579,1
6.1,8,248.9351,0
6.1,9,165.2185,1
6.1,10,133.4094,1
6.1,11,194.8752,1
6.1,12,175.3698,1
6.1,13,103.4382,1
6.1,14,161.9474,1
6.1,15,91.5397,1
6.1,16,114.8879,1
6.1,17,153.1928,1
6.1,18,225.9823,0
6.1,19,129.0623,1
6.1,20,172.0471,1
6.1,21,126.3484,1
6.1,22,179.1421,1
6.1,23,204.032,0
6.1,24,264.9447,0
6.1,25,181.3528,1
6.1,26,196.8118,1
6.1,27,190.1128,1
6.1,28,209.6847,0
6.1,29,90.3356,1
6.1,30,187.663,1
6.1,31,123.1411,1
6.1,32,100.5785,1
6.1,33,218.0394,0
6.1,34,206.4572,0
6.1,35,265.8316,0
6.1,36,55.6831,1
6.1,37,133.3477,1
6.1,38,172.6639,1
6.1,39,229.3994,0
6.1,40,177.0645,1
6.1,41,111.7401,1
6.1,42,113.3784,1
6.1,43,139.7862,1
6.1,44,168.8923,1
6.1,45,177.4141,1
6.1,46,178.0056,1
6.1,47,212.3435,0
6.1,48,225.8405,0
6.1,49,191.8679,1
6.2,0,153.3832,1
6.2,1,206.7947,0
6.2,2,157.5693,1
6.2,3,87.5583,1
6.2,4,72.4475,1
6.2,5,82.1055,1
6.2,6,173.4125,1
6.2,7,154.2074,1
6.2,8,249.6957,0
6.2,9,165.6381,1
6.2,10,132.2684,1
6.2,11,195.2618,1
6.2,12,176.3226,1
6.2,13,101.6761,1
6.2,14,162.4681,1
6.2,15,90.9385,1
6.2,16,114.7772,1
6.2,17,154.7541,1
6.2,18,225.3246,0
6.2,19,128.8099,1
6.2,20,172.0731,1
6.2,21,128.6987,1
6.2,22,179.0567,1
6.2,23,204.3999,0
6.2,24,264.1385,0
6.2,25,181.2256,1
6.2,26,197.6087,1
6.2,27,189.8846,1
6.2,28,208.0577,0
6.2,29,89.9614,1
6.2,30,189.4446,1
6.2,31,123.2256,1
6.2,32,100.9295,1
6.2,33,218.2506,0
6.2,34,205.1149,0
6.2,35,265.7396,0
6.2,36,55.7799,1
6.2,37,135.5404,1
6.2,38,169.7159,1
6.2,39,228.8975,0
6.2,40,176.9108,1
6.2,41,112.1077,1
6.2,42,112.8897,1
6.2,43,137.8388,1
6.2,44,168.7988,1
6.2,45,177.1627,1
6.2,46,178.068,1
6.2,47,214.4544,0
6.2,48,226.2008,0
6.2,49,192.328,1
6.3,0,153.3431,1
6.3,1,206.5375,0
6.3,2,159.3305,1
6.3,3,86.8053,1
6.3,4,71.9876,1
6.3,5,81.5258,1
6.3,6,173.7564,1
6.3,7,153.3062,1
6.3,8,249.6735,0
6.3,9,165.58,1
6.3,10,132.5143,1
6.3,11,194.8047,1
6.3,12,174.8546,1
6.3,13,102.0101,1
6.3,14,162.4742,1
6.3,15,91.4882,1
6.3,16,115.3433,1
6.3,17,156.4793,1
6.3,18,226.5662,0
6.3,19,128.3633,1
6.3,20,172.3928,1
6.3,21,130.5165,1
6.3,22,179.0957,1
6.3,23,205.0025,0
6.3,24,264.1911,0
6.3,25,181.3644,1
6.3,26,198.6369,1
6.3,27,192.7614,1
6.3,28,207.6321,0
6.3,29,89.7407,1
6.3,30,191.2207,1
6.3,31,123.6746,1
6.3,32,101.4197,1
6.3,33,217.3841,0
6.3,34,206.0538,0
6.3,35,264.2208,0
6.3,36,55.0827,1
6.3,37,134.1803,1
6.3,38,169.1478,1
6.3,39,229.6413,0
6.3,40,176.7787,1
6.3,41,112.516,1
6.3,42,114.6064,1
6.3,43,138.0566,1
6.3,44,167.7326,1
6.3,45,177.1426,1
6.3,46,177.6066,1
6.3,47,214.3053,0
6.3,48,225.5306,0
6.3,49,191.7797,1
6.4,0,154.2823,1
6.4,1,204.4922,0
6.4,2,159.1236,1
6.4,3,87.3001,1
6.4,4,72.44,1
6.4,5,81.478,1
6.4,6,175.2722,1
6.4,7,152.9042,1
6.4,8,250.2085,0
6.4,9,166.0858,1
6.4,10,132.2335,1
6.4,11,195.0443,1
6.4,12,173.5305,1
6.4,13,103.2203,1
6.4,14,161.2551,1
6.4,15,91.7515,1
6.4,16,115.4013,1
6.4,17,158.0714,1
6.4,18,225.304,0
6.4,19,128.3513,1
6.4,20,172.5458,1
6.4,21,130.4711,1
6.4,22,179.7935,1
6.4,23,205.0999,0
6.4,24,265.0313,0
6.4,25,180.5644,1
6.4,26,198.6883,1
6.4,27,193.3407,1
6.4,28,206.9773,0
6.4,29,90.1961,1
6.4,30,192.9951,1
6.4,31,122.1209,1
6.4,32,102.0131,1
6.4,33,217.3965,0
6.4,34,205.6687,0
6.4,35,264.2282,0
6.4,36,55.3758,1
6.4,37,133.8629,1
6.4,38,171.1845,1
6.4,39,230.1097,0
6.4,40,177.7663,1
6.4,41,112.038,1
6.4,42,114.3927,1
6.4,43,137.7668,1
6.4,44,167.966,1
6.4,45,177.0515,1
